IDPasivo;Nombre_Institucion;CategoriaCargo_Nombre;Nombre_Pasivo;Apellidos_Pasivo;CodigoNacionalidadIso_Pasivo;DocumentoPaisIso_Pasivo;FechaInicio_Pasivo;FechaTermino_Pasivo;LinkAudienciaReunion_Pasivo;LinkViajes_Pasivo;LinkDonativos_Pasivo;CargoFuncion_Pasivo;IDORPortal_Institucion
80596;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Julian;Paredes Thompson;CHL;CHL;2014-11-03;;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/283/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/283/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/283/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AP001
80597;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Juan Pablo;Rios Araya;CHL;CHL;2014-11-03;;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/285/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/285/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/285/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AP001
80599;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Felipe;Barrientos Urtubia;CHL;CHL;2014-11-26;;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/289/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/289/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/289/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AP001
80600;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Enrique;Cartier Rovirosa;CHL;CHL;2014-11-26;;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/291/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/291/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/291/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AP001
80601;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Victor;Aguila Garcia;CHL;CHL;2014-11-10;;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/292/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/292/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/292/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AP001
80602;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Christian;Avello Villar;CHL;CHL;2014-11-10;;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/295/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/295/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/295/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AP001
80603;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Luis;Gascon Huerta;CHL;CHL;2014-11-10;;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/297/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/297/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/297/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AP001
80607;SUBSECRETARIA DE VIVIENDA Y URBANISMO;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Mireya;Leyton Bastidas;CHL;CHL;2014-11-26;;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/306/audiencias;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/306/viajes;https://www.leylobby.gob.cl/instituciones/AP001/cargos-pasivos/306/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AP001
80620;SUBSECRETARÍA DE SALUD PÚBLICA ;Otro;Doris;Gonzalez De La Fuente;CHL;CHL;2014-03-11;;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/786/audiencias;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/786/viajes;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/786/donativos;Secretaria de Gabinete Subsecretaria de Redes Asistenciales;AO001
80621;SUBSECRETARÍA DE SALUD PÚBLICA ;Otro;Hector Alejandro;Reyes Chacana;CHL;CHL;2014-03-11;;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/787/audiencias;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/787/viajes;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/787/donativos;Asesor Gabinete Subsecretaría de Redes Asistenciales;AO001
80622;SUBSECRETARÍA DE SALUD PÚBLICA ;Otro;Paola Andrea;Arriagada Bravo;CHL;CHL;2014-03-11;;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/788/audiencias;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/788/viajes;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/788/donativos;Secretaria de Gabinete Subsecretaría de Redes Asistenciales;AO001
80623;SUBSECRETARÍA DE SALUD PÚBLICA ;Jefe de gabinete;Daniel Hernan;Soto Castillo;CHL;CHL;2014-03-11;;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/789/audiencias;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/789/viajes;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/789/donativos;Jefe(a) de Gabinete;AO001
80647;CONSEJO DE DEFENSA DEL ESTADO (CDE);Consejero del Consejo de Defensa del Estado;ALVARO HERNAN;QUINTANILLA PEREZ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/577/audiencias;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/577/viajes;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/577/donativos;Consejero;AX001
80669;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Nicolás;Andrade Leyton;CHL;CHL;2014-10-28;2014-12-01;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/229/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/229/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/229/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80670;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Javiera;Troncoso Melo;CHL;CHL;2014-10-29;2014-12-04;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/232/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/232/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/232/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80671;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Teresa;Maffei Rojo;CHL;CHL;2014-10-29;2014-12-04;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/237/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/237/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/237/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80672;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Rodrigo;Herrera Pinto;CHL;CHL;2014-10-29;2014-11-28;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/240/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/240/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/240/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80673;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Rodrigo;Osses;CHL;CHL;2014-10-28;2014-12-01;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/393/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/393/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/393/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80674;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Rodrigo;Oportus Hernández;CHL;CHL;2014-10-28;2014-12-01;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/395/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/395/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/395/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80675;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Claudia;Nuñez Gamboa;CHL;CHL;2014-10-29;2014-12-04;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/398/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/398/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/398/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80676;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Alejandra;Barrueto Alvarado;CHL;CHL;2014-10-29;2014-12-04;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/399/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/399/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/399/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80677;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Patricio;Madrid Meneses;CHL;CHL;2014-10-30;2014-11-28;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/401/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/401/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/401/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80678;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Javiera;Vergara Núñez;CHL;CHL;2014-10-30;2014-11-24;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/409/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/409/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/409/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80679;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Francisca;Moreno Montealegre;CHL;CHL;2014-10-29;2014-12-04;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/439/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/439/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/439/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80680;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Javiera;Troncoso Melo;CHL;CHL;2014-10-29;2014-11-28;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/441/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/441/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/441/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
80681;SUBSECRETARIA DE EVALUACIÓN SOCIAL;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Roxana;Muñoz Marchan;CHL;CHL;2014-10-29;2014-11-28;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/444/audiencias;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/444/viajes;https://www.leylobby.gob.cl/instituciones/AI007/cargos-pasivos/444/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI007
