FechaInicio_Viaje;FechaTermino_Viaje;Destino_Viaje;CostoTotal_Viaje;Monto_DesgloseViaje;OtroTipo_DesgloseViaje;Nombre_TipoDesglose;Nombre_FinancistaViaje;Apellidos_FinancistaViaje;Nombre_FinancistaViajeEntidad;IDPasivo;IDViaje_CodigoViaje;Nombre_Objeto;Otro_ObjetoViaje;Nombre_Institucion;IDORPortal_Institucion
2014-12-09;2014-12-10;Valdivia;457334;142865;Viático;Otros;;;Subsecretaria del Medio Ambiente;81752;119;Relacionamiento institucional;Ceremonia de Inauguración del Tercer Tribunal Ambiental en Chile;SUBSECRETARÍA DEL MEDIO AMBIENTE;AW002
2015-01-22;2015-01-23;Antofagasta;561557;142889;Viático;Otros;;;Subsecretaria de Transportes;81709;455;Otro;Firma Convenio Estudio metro cable;SUBSECRETARIA DE TRANSPORTES;AN001
2014-12-15;2014-12-16;Puerto Montt;312421;142895;;Estadía;;;Ministerio Secretaria General de Gobierno;81689;151;Otro;Exposición en Taller del Ministerio de Salud sobre Comunicaciones y Políticas a Directores Nacionales del Ministerio, además de entrevistas en diferentes medios de prensa escrita y radio;SUBSECRETARIA GENERAL DE GOBIERNO;AG001
2014-12-15;2014-12-16;Valdivia;359736;142895;Viatico;Otros;;;Subsecretaria de Economia y Empresa de Menor Tamaño;81715;156;Seminarios, Conferencias o Congresos;Seminario sobre Responsabilidad Social;SUBSECRETARÍA DE ECONOMÍA;AH001
2015-01-18;2015-01-19;Puerto Montt-Castro;360;142895;Viatico;Otros;;;Subsecretaría de Medio Ambiente;81749;330;Celebraciones, conmemoraciones e inauguraciones,;CONVENIO DE COLABORACIÓN MINISTERIO DEL MEDIO AMBIENTE - SUBSECRETARÍA DEL MEDIO AMBIENTE  Y ASOCIACIÓN DE GUÍAS Y SCOUTS DE CHILE;SUBSECRETARÍA DEL MEDIO AMBIENTE;AW002
2015-01-22;2015-01-23;Talca;142895;142895;Viático;Otros;;;Estado Mayor Conjunto;81695;366;Visitas técnicas;Acompañar al Ministro de Defensa Nacional en visita profesional a unidades del Ejército;ESTADO MAYOR CONJUNTO;AD023
2014-12-05;2014-12-06;Región de Coquimbo;329461;142895;Viático;Otros;;;Subdere;81941;114;Relacionamiento institucional;1. Participación en la inauguración de la plaza Víctor Domingo Silva (El Cohete), comuna de Coquimbo. 2. Asistencia a la gala de la Escuela de Artes Pedro Aguirre Cerda de la comuna de La Serena. 3. Recoger opiniones sobre el proceso de descentralización en la sesión del Consejo Regional realizada en la comuna de Ovalle, provincia de Limarí.;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);AB002
2015-01-08;2015-01-09;Provincia de Ñuble;401873;142895;Viático;Otros;;;Subdere;81941;289;Entrevistas, reuniones o audiencias;1. Reunión con la Gobernadora de la Provincia de Ñuble, Sra. Lorena Vera Arriagada. 2. Encuentro con autoridades regionales, provinciales y los alcaldes de las comunas que forman parte de la provincia de Ñuble, que aspira a convertirse en región a través de un proyecto de ley que debe firmar la Presidenta de la República y enviar al Congreso Nacional, en fecha aún no determinada. 3. Visita a la comuna de Quirihue y reunión con el Alcalde.;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);AB002
2014-12-03;2014-12-04;Antofagasta;647164;142895;Viático;Otros;;;Subsecretaría de Energía;81765;95;Seminarios, Conferencias o Congresos;la II Conferencia Internacional Desierto Verde 2014: Desafíos del cambio climático y la bioenergía;SUBSECRETARIA DE ENERGÍA;AU002
2015-01-12;2015-01-13;La Serena, Comuna de Canela;284899;142895;viático;Otros;;;Subsecretaría de Energía;81765;316;Celebraciones, conmemoraciones e inauguraciones,;Inauguración del Parque Eólico Punta Palmeras, Comuna de Canela;SUBSECRETARIA DE ENERGÍA;AU002
2015-01-27;2015-01-28;Punta Arenas;495;142895;Viático;Otros;;;Subsecretaria del Medio Ambiente;81752;407;Entrevistas, reuniones o audiencias;Visitar el Laboratorio de Ozono de la Universidad de Magallanes. Además realizar una reunión informativa sobre la consulta pública del anteproyecto de la  "Contribución Nacional Tentativa del Cambio Climático";SUBSECRETARÍA DEL MEDIO AMBIENTE;AW002
2015-01-06;2015-01-07;Valparaíso;0;142895;Viático;Otros;;;Subsecretaría del Trabajo;81721;322;Otro;Reuniones y participación en trabajo legislativo en congreso de Chile.;SUBSECRETARÍA DEL TRABAJO;AL001
2014-12-09;2014-12-09;Ciudad de Coqumbo;360143;142897;;Estadía;;;Ministerio de Bienes Nacionales;81957;241;Celebraciones, conmemoraciones e inauguraciones,;Ministro asiste a inauguración de Hito, Conmemorativo de Bernardo Lejderman y María del Rosario Avalos.;SUBSECRETARÍA DE BIENES NACIONALES;AQ001
2014-12-28;2014-12-29;Provincia de Arauco;347553;142897;;Estadía;;;Ministerio de Bienes Nacionales;81957;242;Relacionamiento institucional;Ministro anuncia regularización de 1.200 Títulos de Dominio en la Provincia de Arauco, transferencia canchas deportivas a asociaciones de fútbol de Lota, entre otros;SUBSECRETARÍA DE BIENES NACIONALES;AQ001
2014-12-22;2014-12-23;Calama;142897;142897;;Estadía;;;Ministerio de Bienes Nacionales;81956;255;Entrevistas, reuniones o audiencias;Reunión con seremi;SUBSECRETARÍA DE BIENES NACIONALES;AQ001
2015-01-08;2015-01-09;Arica;477;142897;;Estadía;;;Ministerio de Bienes Nacionales;81957;410;Visitas o eventos culturales;Ministro viaja a la región de Arica y Parinacota, para participar en evento “Canto a la Cultura Chinchorro”;SUBSECRETARÍA DE BIENES NACIONALES;AQ001
2014-12-19;2014-12-20;Región de Los Lagos y Los Rios, Chile;411003;142897;;Estadía;;;Ministerio de Vivienda y Urbanismo;81731;179;Celebraciones, conmemoraciones e inauguraciones,;Primera piedra Comité Villa Emanuel de  Paillaco. Inauguración Plaza 21 de Mayo, entrega de subsidios PPPF, Villa Gabriela Mistral y los Notros de Nontuelá en Futrono.;SUBSECRETARIA DE VIVIENDA Y URBANISMO;AP001
2015-01-18;2015-01-19;PUNTA ARENAS;143;142897;;Estadía;;;Subsecretaria de Evaluación Social;81729;425;Relacionamiento institucional;ENCUENTRO CON LAS FAMILIAS DEL SUBSISTEMA DE SEGURIDAD Y OPORTUNIDADES, REUNION CON FUNCIONARIOS, INAUGURACION CENTRO DE NIÑOS, Y OTROS .;SUBSECRETARIA DE EVALUACIÓN SOCIAL;AI007
2015-01-22;2015-01-23;Región de O´Higgins, del Maule y del Biobio.;142897;142897;Traslado en aeronaves institucionales del Ejercito y la Fuerza Aérea. Viático incluyó alojamiento y alimentación.;Otros;;;Subsecretaría para las Fuerzas Armadas;81705;299;Visitas técnicas;Visitas a recintos militares en las ciudades de Rancagua, San Fernando, Talca, Talcahuano y Chillán.;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;AD022
2014-12-16;2014-12-17;Arica, Chile;482103;142897;Viatico;Otros;;;Ministerio de Obras Públicas , Subsecretaria;81722;206;Visitas técnicas;Reunión con autoridades de la región, Programa Caminos Básicos;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2014-12-04;2014-12-05;La Serena;312678;142897;Viatico;Otros;;;sps;81726;93;Seminarios, Conferencias o Congresos;2° Taller Política Nacional Seguridad Salud en el Trabajo La Serena;SUBSECRETARÍA DE PREVISIÓN SOCIAL;AL002
2015-01-22;2015-01-23;Región del Maule (Curicó, Talca, Linares, Cauquenes);252097;142897;Viatico;Otros;;;Subsecretaría de Prevision Social;81726;349;Relacionamiento institucional;Difusión Agenda Laboral;SUBSECRETARÍA DE PREVISIÓN SOCIAL;AL002
2015-01-06;2015-01-07;Valparaiso;172727;142897;Viatico;Otros;;;Subsecretaría de Previsión Social;81726;279;Entrevistas, reuniones o audiencias;Reunión Congreso Valparaiso Seguro de Cesantía, martes 6 de enero Reunión Congreso Valparaiso Agenda Laboral, miércoles 7 de enero;SUBSECRETARÍA DE PREVISIÓN SOCIAL;AL002
2015-01-29;2015-01-30;Valdivia;369300;142897;Viatico;Otros;;;Subsecretaría de Previsión Social;81726;369;Relacionamiento institucional;Difusión Agenda Laboral;SUBSECRETARÍA DE PREVISIÓN SOCIAL;AL002
2014-12-01;2014-12-02;Iquique;351483;142897;Viatico;Otros;;;Subsecteraria de Prevision Social;81726;87;Seminarios, Conferencias o Congresos;Seminario Estudios Implementación de Normativa Trabajo en Altura, Organizado Ministerio de Salud.;SUBSECRETARÍA DE PREVISIÓN SOCIAL;AL002
2014-12-19;2014-12-20;Purén- Lumaco - Angol y Villarrica, Pucón /  IX Región de La Araucanía.;904539;142897;Viático;Otros;;;Ministerio de Obras Públicas;81720;236;Celebraciones, conmemoraciones e inauguraciones,;Purén : reunión con Parlamentarios y alcalde Purén para revisar estado de obras de la comuna.  Visita inspectiva tercera etapa camino Purén Lumaco Reunión comunitaria y Parlamentarios para anuncio estudios pavimentación acceso  Parque Nacional Nahuelbuta, en Angol. Inauguración playa artificial Pucará, en Villarrica.;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2015-01-11;2015-01-12;Cabo de Hornos (Puerto Williams), Porvenir y Punta Arenas - Región de Magallanes  y Antártica  Chilena;142897;142897;Viático;Otros;;;Ministerio de Obras Públicas;81720;415;Celebraciones, conmemoraciones e inauguraciones,;GIRA PRESIDENCIAL - Visita Inspectiva de obras Caleta de Pescadores y  Ceremonia Inaugural “Congreso Internacional de Briofitas 2015” en  Puerto Williams, Inauguración Transbordador Pathagon y Primera Piedra Comité Lomas de Baquedano 2  en  Porvenir. Vuelo en avión Presidencial;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2015-01-24;2015-01-25;Llanquihue, Frutillar, Puerto Varas, Puerto Montt y Chaitén, X Región de Los Lagos;142897;142897;Viático;Otros;;;Ministerio de Obras Públicas;81720;423;Celebraciones, conmemoraciones e inauguraciones,;GIRA REGION DE LOS LAGOS - Reunión con dirigentes locales en Llanquihue, Ceremonia Lanzamiento Plan de Borde Costero en Frutillar – Teatro del Lago, Primera Piedra obra Vial en Nueva Braunau, Puerto Varas, Provincia de Llanquihue, Anuncia obra de colector de aguas en sector Alerces, Puerto Montt, Visita Inspectiva viaducto que une Ruta 5 con Ruta 7, Puerto Montt. Inauguración Aeródromo Nuevo Chaitén, Visita en terreno donde se proyectará Pavimentación Camino Puelche, perteneciente a la Ruta 7, Visita inspectiva construcción Puente Mecano, sector de Chana, zona costera de Chaitén. Avión DGAC aún no facturado;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2015-01-29;2015-01-30;VII Región del Maule;142897;142897;Viático;Otros;;;Ministerio de Obras Públicas;81720;434;Visitas o eventos culturales;- GIRA REGION DEL MAULE: Visita terreno futuro Hospital de Curicó - Visita inspectiva Edificios Públicos - Habilitación Colector Aguas lluvias Cuellar - Reunión con APR Semilleros, Yerbas Buenas - Reuniones comunidad de Longaví y Parral.;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2014-12-16;2014-12-18;Valparaíso;142897;142897;Viático;Otros;;;Ministerio Secretaría General de la Presidencia;81727;159;Relacionamiento institucional;Asiste a sesiones en el Congreso Nacional, Valparaíso;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;AF001
2015-01-23;2015-01-24;Temuco;142897;142897;Viático;Otros;;;Ministerio Secretaría General de la Presidencia;81727;437;Relacionamiento institucional;Viaje Licanray IX región. Reunión con Senadores y Diputados de la región;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;AF001
2014-12-19;2014-12-20;La Serena;286173;142897;Viático;Otros;;;Subsecretaría de Minería;81744;250;Visitas técnicas;Asistir a ceremonia de entrega de fondos FNDR y PAMMA Fomento.;SUBSECRETARÍA DE MINERÍA;AS001
2015-01-08;2015-01-09;Concepción;337008;142897;Viático;Otros;;;Subsecretaría de Minería;81744;374;Visitas técnicas;Entrega de equipamiento PAMMA Carbón;SUBSECRETARÍA DE MINERÍA;AS001
2015-01-08;2015-01-09;Iquique, Chile;535693;142897;Viático;Otros;;;Subsecretaría de Turismo;81723;336;Eventos deportivos;Llegada de los corredores al podio Rally Dakar 2015;SUBSECRETARÍA DE TURISMO;AH011
2014-12-11;2014-12-12;Copiapo,Chile;309483;142897;Viaticos;Otros;;;Ministerio de Obras Públicas, Subsecretaria;81722;205;Visitas técnicas;Reuniones con Autoridades de la Región, Programa de Caminos Básicos;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2014-12-22;2014-12-23;Pichilemu, Región del Libertador General Bernardo O'Higgins.;203550;142898;Monto Pasaje:
Combustible: $55402
Peajes: $5250

Monto Viático Institucional: 
$142898;Otros;;;MINISTERIO PUBLICO;35009;62;Celebraciones, conmemoraciones e inauguraciones,;Celebraciones, conmemoraciones e inauguraciones;MINISTERIO PUBLICO;NR008
2014-12-15;2014-12-16;Punta Arenas;522000;143000;;Estadía;;;Estado Mayor Conjunto;81693;167;Entrevistas, reuniones o audiencias;Reunión del Comité de Planificación Antártica;ESTADO MAYOR CONJUNTO;AD023
2014-12-17;2014-12-18;VALPARAÍSO;143000;143000;;Estadía;;;Estado Mayor Conjunto;81693;178;Celebraciones, conmemoraciones e inauguraciones,;Reunión del Comité de Planificación Estratégica de la Armada Vacunación previa a viaje a Haití. Asistir a las ceremonias de: Despedida de Oficiales Generales que se acogen a retiro. Graduación de la Academia Politécnica Naval. Graduación de la Academia de Guerra Naval. Graduación de la Escuela Naval.;ESTADO MAYOR CONJUNTO;AD023
2015-01-23;2015-01-24;Puerto Montt;424000;143000;Viático;Otros;;;Subsecretaría de Agricultura;81746;360;Otro;Participar al Inicio de la XIII Fiesta del Cordero y VIII Feria Ovina de Quellón.;SUBSECRETARÍA DE AGRICULTURA;AR001
2015-01-25;2015-01-26;La Serena IV Región;342000;143000;Viático;Otros;;;Subsecretaría de Agricultura;81746;361;Otro;Reuniones con Intendenta, Gobernador. Además inauguración Bodega Campo Lindo de la Primera Casa Especializada y dedicada exclusivamente a la elaboración de espumantes mediante metodo tradicional en Chile.;SUBSECRETARÍA DE AGRICULTURA;AR001
2014-12-19;2014-12-20;La Serena;286173;143276;;Pasaje;;;Subsecretaría de Minería;81744;250;Visitas técnicas;Asistir a ceremonia de entrega de fondos FNDR y PAMMA Fomento.;SUBSECRETARÍA DE MINERÍA;AS001
2014-12-09;2014-12-11;Santiago;144728;144728;Viaja con viático;Otros;;;MINISTERIO PUBLICO;35008;26;Entrevistas, reuniones o audiencias;Entrevistas, reuniones o audiencias;MINISTERIO PUBLICO;NR008
2015-01-21;2015-01-22;Copiapó;149586;149586;;Pasaje;;;Empresa Nacional de Minería;81744;381;Entrevistas, reuniones o audiencias;Participar en Directorio de ENAMI;SUBSECRETARÍA DE MINERÍA;AS001
2015-01-29;2015-01-29;Región del Bío Bío;149868;149868;;Pasaje;;;SUBTEL;81690;355;Celebraciones, conmemoraciones e inauguraciones,;Inaugurar Proyecto 2.6 en la comuna de Santa Juana, lo mismo en la Comuna de Nacimiento y sostener reunión con Gobernadores y Jefes de Servicio para tratar la relevancia de las telecomunicaciones, levantar proyectos a nivel regional que mitiguen las condiciones de aislamiento de ciertas localidades y financiar proyectos que existan.;SUBSECRETARÍA DE TELECOMUNICACIONES;AN002
2014-12-05;2014-12-06;Puerto Montt;286007;151200;;Pasaje;;;Ministerio Secretaría General de Gobierno;81689;99;Otro;Ceremonia Finnalizacion Actividades Consejo de Desarrollo Vecinal, del Fondo de Iniciativas Locales del Ministerio, participación en Ferian Informativa "Osorno para todos y todas", Diálogos Ciudadanos "Paticipación y Gestión" , encuentro Junta de Vecinos N° 31, entrevista medios locales y Punto de Prensa, Certificación Taller Unión Comunal Che Newen proyecto del Fondo de Iniciativas Locales del Ministerio.;SUBSECRETARIA GENERAL DE GOBIERNO;AG001
2014-12-02;2014-12-02;Iquique;193214;152386;;Pasaje;;;Subsecretaría de Minería;81745;230;Seminarios, Conferencias o Congresos;Asistir a seminario "Altura Iquique";SUBSECRETARÍA DE MINERÍA;AS001
2014-12-22;2014-12-23;Pichilemu, Región del Libertador General Bernardo O'Higgins.;189745;152424;Monto Pasaje
Combustible: $32071
Peajes: $5250

Monto Viático Institucional
$152424

;Otros;;;MINISTERIO PUBLICO;34990;51;Celebraciones, conmemoraciones e inauguraciones,;Celebraciones, conmemoraciones e inauguraciones;MINISTERIO PUBLICO;NR008
2015-01-13;2015-01-14;Valparaíso, Chile;160895;160895;Viático;Otros;;;MINISTERIO SECRETARIA GENERAL DE GOBIERNO;81688;310;Entrevistas, reuniones o audiencias;Sesión Comisión;SUBSECRETARIA GENERAL DE GOBIERNO;AG001
2014-12-04;2014-12-08;Región de Magallanes, Chile;367324;163186;;Pasaje;;;Ministerio de Vivienda y Urbanismo;81731;109;Entrevistas, reuniones o audiencias;Entrega de informe preliminar del plan seccional a Alcalde de Laguna Blanca, Visita y revisión del estado de avance de las obras de construcción del proyecto habitacional El Canelo I y II, visita edificio Logistico de Costanera, visita obras del Parque Costanera Pedro Montt.;SUBSECRETARIA DE VIVIENDA Y URBANISMO;AP001
2014-12-29;2014-12-30;Santiago;307354;166086;;Pasaje;;;MINISTERIO PUBLICO;34993;36;Relacionamiento institucional;Relacionamiento institucional;MINISTERIO PUBLICO;NR008
2014-12-11;2014-12-12;Copiapo,Chile;309483;166586;;Pasaje;;;Ministerio de Obras Públicas, Subsecretaria;81722;205;Visitas técnicas;Reuniones con Autoridades de la Región, Programa de Caminos Básicos;SUBSECRETARÍA DE OBRAS PÚBLICAS;AM001
2014-12-15;2014-12-16;Puerto Montt;312421;169526;;Pasaje;;;Ministerio Secretaria General de Gobierno;81689;151;Otro;Exposición en Taller del Ministerio de Salud sobre Comunicaciones y Políticas a Directores Nacionales del Ministerio, además de entrevistas en diferentes medios de prensa escrita y radio;SUBSECRETARIA GENERAL DE GOBIERNO;AG001
2014-12-04;2014-12-05;La Serena;312678;169781;;Pasaje;;;SPS;81726;93;Seminarios, Conferencias o Congresos;2° Taller Política Nacional Seguridad Salud en el Trabajo La Serena;SUBSECRETARÍA DE PREVISIÓN SOCIAL;AL002
2014-12-09;2014-12-11;Santiago;358350;173674;Viaja con viático;Otros;;;MINISTERIO PUBLICO;34992;9;Entrevistas, reuniones o audiencias;Entrevistas, reuniones o audiencias;MINISTERIO PUBLICO;NR008
2014-12-02;2014-12-04;Nueva York, Estados Unidos;174688;174688;Viático;Otros;;;Ministerio de Hacienda;81713;211;Entrevistas, reuniones o audiencias;Reuniones con potenciales inversionistas para una futura colocación de bonos soberanos chilenos en los mercados internacionales.;SUBSECRETARÍA DE HACIENDA;AE001
2015-01-15;2015-01-18;Arica;522437;175406;;Pasaje;;;Ministerio Secretaria General de Gobierno;81689;358;Otro;Visita Regional: AGENDA  VIERNES 16  09:00 horas  Desayuno Medios de Comunicación/Fondo de Medios. Dependencias Gobierno Regional.  11:00 horas  Entrevista en Radio Puerta Norte 92.1 FM. Parque Lauca  11:30 horas Difusión entrega gratuita Certificados Vigencia Organizaciones Sociales Registro Civil e Identificación. Oficinas Registro Civil  12.00 horas Reunión con equipo de trabajo Seremi. Oficinas Gobierno Regional.   13:00 horas Entrevista radial Noticiero Ojo de Águila, Radio Cappissima Multimedial. 21 de Mayo esquina Gral Lagos. (GANADORA FONDO MEDIOS 2014)   13.45 horas Almuerzo   17:00 horas Encuentro con ganadores FFOIP Regional (3) y Nacional (1). Sede Social Pacha Aru.      19:00 horas Recorrido Proyecto FIL inserto en Programa Quiero Mi Barrio con Certificación en Sede Social Junta Vecinal Norte Grande.   21:30 horas Entrevista Noticiero Arica TV, Edificio Plaza  SABADO 17     09:30 horas  Reunión Nueva Mayoría. Dependencias Gobierno Regional.  11:00 horas Promoción Campaña Nacional “Entrega tu arma” (lugar por definir).  12:00 horas  Participación en muestra de Brigada Juvenil Bomberos (única en Chile) beneficiada con Fondo FIL.;SUBSECRETARIA GENERAL DE GOBIERNO;AG001
